pension_start_age,spend_multiplier,spending_rule,use_dynamic_spending,initial_money,initial_annual_cost,value_type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
60,0.36,3.33,1,5837.8378378378375,194.4,spend50p,51.91800457948273,47.402307577220085,43.070594201719224,38.7249299678616,34.40345511656297,29.969420887707077,25.288233301594683,20.04894617762833,14.572244102515112,8.56108477444187,2.587025685286517,-3.838570959920748,-9.764648958260896,-15.525584739665005,-20.63593766294747,-25.290323960224235,-29.172569959769028,-32.678531126302765,-35.62260330855949,-37.994932048130416,-39.90183455537734,-41.025760908245715,-41.79778718962166,-42.086007313062964,-41.90049704011915,-41.66829264911982,-42.662945704331335,-42.98018982844172,-43.59835206853022,-45.01462151562603,-45.54378894880419,-47.664078882672555,-49.380388901922736,-51.23397715159601,-53.588605320964206
60,0.36,3.33,1,5837.8378378378375,194.4,spend75p,52.728890808623554,48.44954456195349,44.68780680075365,41.20361762139181,37.771247768356844,33.851432247319366,29.751745205619038,25.161307004674317,20.073747777511052,13.973015531251475,7.5159616670562395,1.3203926563900152,-4.7929814008498,-10.111650440106498,-13.793170732692332,-15.717097572511705,-16.534665700744814,-16.347851714946433,-15.866826230760442,-14.847190340427096,-13.759173263257159,-11.9047935864243,-10.439808153421826,-9.001719534650793,-7.657487140393141,-6.706154655441395,-5.467525115782761,-4.1889200517943745,-3.2905742514835348,-3.0543158897934717,-2.5655311232999476,-2.364275108369454,-2.490979786495984,-2.7961006199126226,-3.2962253961038885
60,0.36,3.66,1,5311.475409836065,194.4,survival,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60,0.36,3.66,1,5311.475409836065,194.4,spend25p,51.07379772819548,46.42214928575721,41.35079423825303,36.01993605766373,30.768347355405588,25.515545134675367,20.264240867363988,14.64499426578421,8.574005209091489,2.5730724633672706,-3.5443026979197625,-9.454210600069423,-15.192808151326236,-20.940564773200375,-26.220970153763428,-31.087964768257436,-35.45134334579123,-39.50944724578096,-43.58123734419054,-47.08991430437734,-50.7015330543022,-54.060849079884804,-57.66493381391302,-61.684435244253486,-65.83585065013867,-70.38219855235619,-75.82613140712749,-81.54263121063924,-87.76884943387033,-94.51130695010812,-101.85481712601707,-110.08553886729095,-119.07643626278272,-128.48707474059327,-138.97877872084916
60,0.36,3.66,1,5311.475409836065,194.4,spend50p,51.91800457948273,47.398604592735445,43.05120223493894,38.6909936728797,34.32818921515929,29.861041671986502,25.08207801053529,19.621723424364802,13.897335356537205,7.744590615303983,1.1206364883054603,-5.293457811433848,-11.48323664404385,-17.121952738721394,-22.249288040420055,-26.99990396820604,-31.252869791681476,-34.93391350127706,-38.36650575627529,-41.53351859861727,-43.99054733738441,-46.672867347798544,-49.02561155428244,-51.67545609582484,-54.33586840830609,-56.2336338667544,-58.65807107512906,-60.379094530387235,-61.98801019838266,-63.3672784487717,-65.39651851714984,-67.9222826836081,-70.18492589038635,-71.74761230910097,-74.5113216864016
60,0.36,3.66,1,5311.475409836065,194.4,spend75p,52.728890808623554,48.44521960137814,44.67062058984459,41.1366045502999,37.686962290268205,33.73361176533469,29.534584489578656,24.805023802562584,19.388657263908993,13.05188816915052,6.415103113985358,-0.5057605427865606,-6.95507184053414,-12.758955172451842,-17.524187856288716,-21.6164821565599,-24.154087688177096,-25.000807077462873,-25.397404218288848,-25.386405414493346,-24.581609978572178,-23.372779069656907,-22.565560780560165,-21.804225436089187,-21.214970642718423,-20.103147675418242,-18.48721900772701,-18.10014500748901,-17.596473322953074,-16.937980327479984,-16.9819283000193,-17.92315475956968,-17.928451150147858,-18.821769390324896,-19.950712725665092
60,0.36,4.0,1,4860.0,194.4,survival,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60,0.36,4.0,1,4860.0,194.4,spend25p,51.07379772819548,46.41910545918488,41.34378694205681,36.01521083744009,30.753126852655,25.413533273548595,20.08578029510657,14.397221290285284,8.200917131912265,2.1042767819978865,-4.379084496841555,-10.4054643859026,-16.20741477277486,-21.859232848460458,-27.138615934132492,-31.812141229694525,-36.19639881308201,-40.2429823926027,-44.13734516975275,-47.9331106035866,-51.54819196873355,-55.00955119331416,-58.5021567878644,-62.55905393184847,-66.74267409979797,-71.40526276587028,-76.94775264165327,-82.96237511678305,-89.33121422317447,-96.35285409413684,-104.18280804754596,-112.54293869495388,-122.17903606902689,-131.86607945871464,-142.1188406563898
60,0.36,4.0,1,4860.0,194.4,spend50p,51.91800457948273,47.39594216715989,43.04912859167055,38.67675996323146,34.31770934349929,29.839334732600886,24.93627785034602,19.505080979557302,13.609875721557003,7.258624842200623,0.5383502313311759,-6.13702180777479,-12.496564414581258,-18.186057058782417,-23.34781282477963,-28.16020930658415,-32.33220730655296,-36.13375502347529,-39.592739552350636,-42.78532619692106,-45.6491100727537,-48.74182047457155,-51.59477464530834,-54.53618663141205,-57.716038935807646,-60.93099191235677,-64.50945651773011,-68.42418040565192,-72.63291779659548,-76.68609577291971,-80.97324295485392,-84.3552342913675,-87.6087733476113,-91.06898499279414,-93.62800354966234
60,0.36,4.0,1,4860.0,194.4,spend75p,52.728890808623554,48.44314274827639,44.66773605633476,41.128983010289176,37.634755787036596,33.68640237406642,29.480608795816174,24.680789406553146,19.18144272518111,12.690236952042625,5.783399454479228,-1.1837142468081767,-8.112278385317412,-14.224139735686254,-19.488930366169328,-24.026598906358736,-27.564614436203485,-30.678550804972723,-32.543236606668714,-33.307939878555075,-33.096903601011704,-33.0522951547009,-32.88569804149631,-32.369472836020364,-32.01565302512455,-31.43857444731986,-30.930855308681608,-30.417728632158664,-30.379154430497856,-30.451925565492253,-30.808696092190274,-31.20963994090442,-32.594915276270754,-33.57754405473228,-35.26758054276485
