pension_start_age,spend_multiplier,strategy,spending_rule,initial_money,initial_annual_cost,value_type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
60,0.5000,DynamicV1Rebalance,7.0000,3555.2907,248.8703,spend75p,109.2724,105.6111,102.4393,99.2597,96.2239,93.3796,89.9354,85.9533,80.3222,74.2476,66.9055,60.3568,53.2840,47.1615,41.1176,36.4643,31.8377,28.0565,24.7840,22.0340,20.4413,17.8894,16.0532,14.0930,11.8605,8.6408,5.1161,0.0205,-5.2333,-11.0513,-17.9805,-25.2763,-33.2722,-42.4962,-51.5774
60,0.5000,DynamicV1Rebalance,8.0000,3110.8794,248.8703,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9995,0.9995,0.9990,0.9990,0.9985,0.9985,0.9985,0.9985,0.9980,0.9975,0.9975,0.9975,0.9975,0.9975,0.9975,0.9975
60,0.5000,DynamicV1Rebalance,8.0000,3110.8794,248.8703,spend25p,107.4476,100.2923,93.4590,86.5557,79.8266,73.2153,66.3125,59.0167,51.8508,44.1270,36.2676,28.5065,21.3604,14.7898,9.2411,4.3650,-0.2874,-3.9260,-7.1882,-10.1048,-13.2590,-15.7602,-18.4343,-21.2587,-24.0567,-27.4720,-30.9411,-34.7954,-38.6545,-43.2609,-48.2701,-53.4939,-59.2021,-64.9752,-71.7625
60,0.5000,DynamicV1Rebalance,8.0000,3110.8794,248.8703,spend50p,108.3913,102.9733,97.8672,93.0344,88.4999,83.5267,78.0193,72.2740,65.8256,58.4380,51.3461,43.9065,36.9737,30.4110,24.4653,19.3644,14.7279,11.1069,7.7455,4.6281,2.0792,-0.2802,-2.9253,-6.1715,-9.3084,-13.0088,-16.9949,-21.1670,-26.1889,-31.7285,-37.0214,-42.6822,-49.4625,-56.5017,-63.3969
60,0.5000,DynamicV1Rebalance,8.0000,3110.8794,248.8703,spend75p,109.2724,105.6111,102.4393,99.2597,96.2239,93.3796,89.9354,85.9533,80.3222,74.2476,66.9055,60.3568,53.2840,47.1615,41.1176,36.4643,31.8377,28.0565,24.7840,22.0026,20.3990,17.7848,15.8661,14.0277,11.7298,8.4038,5.0166,0.0000,-5.2333,-11.0513,-17.9805,-25.2763,-33.2722,-42.4962,-51.5774
60,0.7500,DynamicV1Rebalance,2.5000,14932.2209,373.3055,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
60,0.7500,DynamicV1Rebalance,2.5000,14932.2209,373.3055,spend25p,232.0118,221.7481,212.0380,202.0502,192.5818,182.8782,173.2359,162.8816,153.0326,142.0608,131.2070,121.0162,110.7347,102.8217,95.3162,88.9360,83.6032,78.5263,75.2454,71.5804,69.2028,67.2613,65.6692,63.0031,60.5562,59.0957,55.4722,51.4805,47.8501,43.5553,39.0250,33.3218,28.0430,22.5062,15.6383
60,0.7500,DynamicV1Rebalance,2.5000,14932.2209,373.3055,spend50p,233.8340,226.8347,220.3391,214.4693,209.1731,203.5501,196.9308,190.0271,181.7634,172.6771,164.7782,155.2760,147.3906,140.7445,133.2884,127.8969,123.6405,120.4645,119.0894,117.6936,116.4183,115.3201,112.6835,110.7400,109.8319,106.2516,103.6075,100.3116,97.3386,93.0465,89.7098,85.2578,80.2208,73.9975,67.1987
60,0.7500,DynamicV1Rebalance,2.5000,14932.2209,373.3055,spend75p,235.5314,232.0685,229.4091,227.1364,225.1390,223.6193,221.7534,218.9570,213.8817,208.3805,201.1371,195.3111,189.3263,182.5039,178.6865,175.0338,171.7984,170.3637,170.7194,169.9037,171.4304,174.2087,176.5780,178.4438,182.3055,183.9470,182.1302,180.2801,179.6513,177.8666,171.0621,167.2704,163.8927,156.2589,149.4719
60,0.7500,DynamicV1Rebalance,3.0000,12443.5174,373.3055,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9995
