pension_start_age,spend_multiplier,strategy,spending_rule,initial_money,initial_annual_cost,value_type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
70,0.7500,SpendAwareDPRebalance (R70-aware),5.5000,6787.3731,373.3055,spend50p,375.1721,373.0947,371.4776,369.1953,369.1068,368.4682,366.5090,364.7694,362.0894,357.9003,28.2072,17.1443,6.2709,-4.0105,-12.4333,-19.8634,-27.0825,-32.2663,-37.2435,-41.4790,-45.2833,-48.7940,-52.7710,-56.3772,-60.7754,-65.8403,-71.4851,-78.0621,-85.1496,-92.1393,-100.7504,-109.6146,-119.3529,-130.0656,-141.0821
70,0.7500,SpendAwareDPRebalance (R70-aware),5.5000,6787.3731,373.3055,spend75p,375.1721,378.4251,381.9483,386.5083,391.1808,396.5997,403.3641,410.0295,412.7797,416.2587,43.2039,31.5586,20.8371,10.6651,1.9702,-5.6418,-13.2087,-17.9769,-22.7939,-26.0145,-29.0762,-31.3852,-35.0502,-38.2564,-41.3741,-45.9124,-50.9463,-58.4035,-65.8304,-73.8564,-82.7725,-93.0686,-104.4259,-116.5005,-127.2338
70,0.7500,SpendAwareDPRebalance (R70-aware),6.0000,6221.7587,373.3055,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
70,0.7500,SpendAwareDPRebalance (R70-aware),6.0000,6221.7587,373.3055,spend25p,375.1721,367.9950,361.0330,354.1957,346.8498,339.5669,332.6029,325.7117,317.2650,309.1223,13.6892,1.7068,-8.8541,-18.4457,-26.9940,-34.3734,-40.4067,-46.1617,-51.1994,-55.7085,-59.7020,-63.7695,-68.1961,-72.1138,-76.7086,-81.4132,-86.9456,-92.2943,-99.4549,-106.5331,-114.1321,-122.8834,-133.4810,-145.4071,-158.3750
70,0.7500,SpendAwareDPRebalance (R70-aware),6.0000,6221.7587,373.3055,spend50p,375.1721,373.0889,371.4776,369.1953,368.9748,368.4682,366.5090,364.7694,362.0894,357.9003,28.1853,17.0915,6.2239,-4.0685,-12.4455,-19.8707,-27.0905,-32.2663,-37.2435,-41.4790,-45.2979,-48.8539,-52.7710,-56.4014,-60.7754,-65.8403,-71.4851,-78.0976,-85.1927,-92.1561,-100.7504,-109.6476,-119.3795,-130.1511,-141.1156
70,0.7500,SpendAwareDPRebalance (R70-aware),6.0000,6221.7587,373.3055,spend75p,375.1721,378.4200,381.8890,386.5083,391.1516,396.5997,403.3254,409.9366,412.6084,416.2587,43.1659,31.5258,20.6999,10.5520,1.8386,-5.6456,-13.2609,-17.9976,-22.7939,-26.0288,-29.0890,-31.3852,-35.0502,-38.2564,-41.3741,-45.9401,-50.9463,-58.4035,-65.8304,-73.8984,-82.8215,-93.1607,-104.4801,-116.5262,-127.2588
70,0.7500,SpendAwareDPRebalance (R70-aware),7.0000,5332.9360,373.3055,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9990,0.9990,0.9990,0.9990,0.9990,0.9990,0.9990,0.9990,0.9990,0.9990,0.9990,0.9990,0.9990,0.9990,0.9990,0.9990,0.9990,0.9985,0.9985,0.9985,0.9985,0.9985,0.9985,0.9985,0.9985,0.9985
70,0.7500,SpendAwareDPRebalance (R70-aware),7.0000,5332.9360,373.3055,spend25p,375.1721,367.9649,361.0298,354.1666,346.6988,339.4083,332.3431,325.6819,317.2650,308.6795,13.3203,1.3570,-8.9570,-18.7007,-27.1266,-34.4900,-40.4922,-46.2094,-51.2368,-56.0435,-59.8843,-64.2103,-68.3769,-72.1746,-76.7490,-81.7459,-87.1466,-92.4439,-99.5592,-106.7212,-114.2538,-123.1078,-133.6453,-145.4616,-158.6412
70,0.7500,SpendAwareDPRebalance (R70-aware),7.0000,5332.9360,373.3055,spend50p,375.1721,373.0405,371.3404,368.9803,368.7102,368.2501,366.4262,364.7287,361.9309,357.4951,28.0166,16.8173,6.0253,-4.1448,-12.8494,-19.9909,-27.3403,-32.4388,-37.4637,-41.6707,-45.7003,-49.0327,-52.9420,-56.4894,-60.8922,-66.0734,-71.5194,-78.2096,-85.2400,-92.2462,-100.7938,-109.7502,-119.5434,-130.2575,-141.2560
70,0.7500,SpendAwareDPRebalance (R70-aware),7.0000,5332.9360,373.3055,spend75p,375.1721,378.3636,381.7190,386.1971,390.9516,396.3236,403.2352,409.7677,412.2659,415.8331,42.8701,31.3312,20.4997,10.3199,1.5116,-5.8007,-13.4064,-18.2368,-22.8860,-26.2780,-29.3097,-31.5098,-35.3971,-38.4836,-41.8498,-45.9564,-51.3398,-58.5294,-65.9927,-74.1567,-83.0039,-93.2574,-104.7017,-116.5672,-127.4578
