pension_start_age,spend_multiplier,strategy,spending_rule,initial_money,initial_annual_cost,value_type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
70,0.7500,SpendAwareDPRebalance (R70-aware),3.6600,11909.9868,435.9055,spend75p,442.5086,456.8390,471.6522,485.4098,497.8418,507.9901,518.1030,524.0347,530.5875,536.1156,512.2310,517.3800,521.2050,525.6801,531.5503,534.8988,536.8927,542.4978,543.8913,540.8170,79.2954,60.8989,42.7158,25.5275,11.2512,0.0000,-10.4014,-20.8711,-30.0217,-38.3647,-46.2300,-54.4346,-64.4835,-74.4504,-85.1486,-96.9042,-108.9412,-122.5750,-136.1991,-149.5315,-162.9083,-177.4094,-192.6177,-209.0193,-225.6665
70,0.7500,SpendAwareDPRebalance (R70-aware),4.0000,10897.6379,435.9055,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9990,0.9975,0.9965,0.9950,0.9920,0.9890,0.9855,0.9805,0.9780,0.9740,0.9725,0.9720,0.9715,0.9705,0.9695,0.9695,0.9695,0.9695,0.9690,0.9690,0.9690,0.9685,0.9680,0.9680,0.9680,0.9680,0.9680,0.9680,0.9680,0.9680,0.9680,0.9680,0.9680
70,0.7500,SpendAwareDPRebalance (R70-aware),4.0000,10897.6379,435.9055,spend25p,436.4179,437.9992,437.9839,435.1966,430.9818,425.2021,417.0440,407.5808,397.5320,388.0149,360.3081,355.0581,347.9988,340.2804,334.0661,326.9663,319.1742,311.5856,303.0493,294.2712,-0.4194,-14.2551,-26.7772,-38.2732,-48.6661,-58.4123,-67.5144,-75.4943,-83.0702,-89.8208,-96.7695,-103.7685,-111.3025,-119.5613,-128.0429,-136.9610,-147.4371,-159.5429,-172.5228,-187.6079,-205.5326,-224.0565,-243.7658,-266.0442,-291.7781
70,0.7500,SpendAwareDPRebalance (R70-aware),4.0000,10897.6379,435.9055,spend50p,439.4225,447.4476,454.5757,459.0277,462.8979,464.2187,464.5662,463.7846,461.5601,458.5515,434.2981,430.3523,431.1049,429.9746,427.0351,423.4783,417.7937,410.1354,403.4599,397.2589,32.0483,15.6393,0.8572,-9.3222,-21.7485,-33.0096,-42.9526,-52.1217,-60.6476,-68.5331,-75.8039,-83.8479,-92.3677,-101.3097,-110.3822,-120.0184,-130.3460,-141.5986,-153.5506,-167.4607,-181.9613,-197.6960,-215.1421,-233.8034,-254.4765
70,0.7500,SpendAwareDPRebalance (R70-aware),4.0000,10897.6379,435.9055,spend75p,442.5086,456.8390,471.6522,485.4098,497.8418,507.9901,518.1030,524.0347,530.5875,536.1156,512.2310,517.3800,520.3928,524.2859,530.1697,534.2519,533.9173,538.6140,538.5349,534.7153,77.3861,59.1786,40.8147,23.9308,9.4888,0.0000,-9.5574,-20.4298,-29.2414,-37.6952,-45.7745,-53.8111,-63.8407,-73.5666,-84.7572,-95.9729,-108.3976,-121.9651,-135.9060,-149.3660,-162.5560,-177.0545,-191.7272,-208.0955,-224.4729
70,0.7500,SpendAwareDPRebalance (R70-aware),4.3300,10067.1020,435.9055,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9990,0.9975,0.9970,0.9955,0.9915,0.9875,0.9855,0.9825,0.9765,0.9705,0.9650,0.9625,0.9590,0.9560,0.9555,0.9550,0.9535,0.9530,0.9520,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9515,0.9510,0.9510,0.9510,0.9510,0.9505,0.9505,0.9505
70,0.7500,SpendAwareDPRebalance (R70-aware),4.3300,10067.1020,435.9055,spend25p,436.4179,437.9992,437.9839,435.1966,430.9818,425.2021,417.0440,407.5808,397.5320,388.0149,360.1393,354.1979,347.5531,339.8293,332.7241,324.4409,317.5990,309.6804,299.1525,290.7514,-0.4194,-14.2551,-26.7772,-38.2732,-48.6536,-58.3674,-67.4919,-75.4520,-83.0293,-89.8119,-96.5518,-103.6663,-111.1580,-119.2958,-127.9407,-136.8125,-147.2328,-159.4823,-172.4784,-187.4644,-205.2248,-223.4936,-242.4405,-264.5954,-290.5889
70,0.7500,SpendAwareDPRebalance (R70-aware),4.3300,10067.1020,435.9055,spend50p,439.4225,447.4476,454.5757,459.0277,462.8979,464.2187,464.5662,463.7846,461.5601,458.5515,433.4499,429.5275,430.3924,429.5688,424.2283,420.6313,414.6823,408.3705,399.5033,391.1299,29.5772,14.3751,0.0000,-9.2613,-21.6335,-32.8545,-42.9107,-52.0848,-60.4325,-68.4592,-75.7116,-83.7296,-92.1587,-101.1859,-110.1872,-119.8768,-130.2076,-141.3988,-153.3267,-167.1366,-181.4621,-197.1824,-214.6128,-232.7955,-252.8208
70,0.7500,SpendAwareDPRebalance (R70-aware),4.3300,10067.1020,435.9055,spend75p,442.5086,456.8390,471.6522,485.4098,497.8418,507.9901,518.1030,524.0347,530.5875,536.1156,511.6961,517.1266,519.8054,523.5201,528.0398,529.2923,532.0942,535.9937,533.8347,526.1571,74.9166,56.4565,37.6784,21.7773,6.9462,0.0000,-8.9942,-19.9906,-28.7843,-36.8964,-45.1594,-53.3405,-62.9396,-72.1861,-83.6127,-95.3380,-107.8274,-121.0995,-134.8248,-148.4739,-161.6053,-176.2027,-190.6083,-206.6310,-221.8297
70,0.7500,SpendAwareDPRebalance (R70-aware),4.6600,9354.1956,435.9055,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9995,0.9980,0.9970,0.9955,0.9940,0.9905,0.9850,0.9800,0.9760,0.9665,0.9570,0.9475,0.9405,0.9335,0.9310,0.9300,0.9280,0.9265,0.9245,0.9235,0.9230,0.9220,0.9220,0.9215,0.9215,0.9215,0.9210,0.9210,0.9210,0.9205,0.9205,0.9205,0.9205,0.9205,0.9205,0.9205,0.9205
