household_size,pension_start_age,spend_multiplier,use_dynamic_spending,spending_rule,initial_money,initial_annual_cost,value_type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
1,60,0.36,1,3.33,6148.1081081081065,204.73199999999997,spend50p,204.9033608277815,210.36748684903978,215.7406850738271,221.17341493812796,226.54792285797524,231.91646792616967,237.45203133334547,242.93131106905653,247.5458252910393,251.17354096469262,70.12897369342595,65.98687532655532,62.58205408245064,58.37230378478721,53.49122231592738,49.28531726428013,44.78013432037915,40.61384463931948,35.82586249213586,30.8654925406935,25.871284167848415,20.79816467843523,14.934088166548678,9.646809344502667,4.2864266086408795,-1.2866694357812039,-7.246463201418079,-13.205701137742897,-19.495075928330127,-25.922639264188987,-31.880748371555832,-37.70585225411017,-45.2409761580829,-53.048120565158854,-60.4523307186277,-69.67917061070263,-79.1911970667332,-88.23889087238447,-96.01880624044722,-101.99151054886826,-108.73768598182997,-116.23536416259903,-123.58035739876053,-132.95298055210878,-140.24850215240787
1,60,0.36,1,3.33,6148.1081081081065,204.73199999999997,spend75p,205.04261792958636,210.89758498461237,216.91876926011642,223.05336749736836,229.39357713186342,235.8209451949995,242.41242858617022,249.02733878183773,255.74127566171657,262.28153594369695,91.33825277634199,88.47319018977241,85.43749189731511,83.27255329036845,80.29504797613828,77.86842456621241,75.23448268728487,72.66359845702394,70.0931474291687,67.59299226435202,64.7582730356871,62.920375543571936,59.537682885701585,55.9937887230066,52.71223289480545,49.21057594444055,45.533869205000954,42.77671470351,39.54701617496624,36.19480919244076,34.47373214737205,32.6101247283303,29.840942443973578,27.74597057513644,24.842814123939498,22.676877120117577,19.772028489408637,17.382275755509625,15.63240285758655,14.652926331706741,12.685321539513696,8.264731341343774,7.407613944002988,5.645383533700566,1.343335256433761
1,60,0.36,1,3.66,5593.770491803278,204.73199999999997,survival,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993333333333333,0.9993333333333333,0.9993333333333333,0.9993333333333333,0.9993333333333333,0.9993333333333333,0.999,0.999,0.999,0.999,0.9986666666666667,0.9983333333333333,0.9983333333333333,0.9983333333333333,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.9976666666666667,0.9976666666666667,0.9976666666666667,0.9976666666666667,0.9973333333333333,0.9973333333333333,0.9973333333333333,0.9973333333333333,0.9973333333333333,0.9973333333333333,0.9973333333333333,0.9973333333333333,0.9973333333333333,0.9973333333333333
1,60,0.36,1,3.66,5593.770491803278,204.73199999999997,spend25p,204.76533751850073,205.26162681719265,206.28379318993885,208.23535230496935,210.0413300765705,211.62163533706135,213.66016346375778,215.5012204103014,217.48585222534564,218.92795192477422,35.80821847971278,29.85189640788552,22.81157756258287,16.947642020219817,10.466930898431801,3.576964780812463,-3.3626084030338514,-10.904274676142244,-19.09084877387005,-26.616797583554934,-34.850986050523055,-43.534950373443294,-52.419499328422475,-60.952477061489034,-69.95724055500878,-80.01487834579238,-88.68608697975706,-98.99893892144766,-108.55358125202046,-118.13834954339384,-129.50082212751133,-140.04764839723376,-154.3682944633311,-164.9874266858655,-178.9971299674147,-192.05853864397577,-207.6650976339524,-222.3195060423776,-239.94208824060007,-258.9364130263821,-275.8163163442862,-292.47878101284203,-308.88668818651837,-330.65478368941666,-347.8826870711163
1,60,0.36,1,3.66,5593.770491803278,204.73199999999997,spend50p,204.9033608277815,209.56312446243015,211.77908063992345,216.37069350749795,220.52173606672199,224.7465029380557,228.59899347080864,232.6241527331312,236.67314209121236,239.9364194307305,61.28728466764073,57.510223110233916,53.7700908624351,49.64678936028503,45.64313426984822,41.26680568008528,36.93944913340232,32.135157590893826,27.370156698979997,22.662245504691658,17.908126665417967,12.25552053670878,6.33959551818189,1.6303205362633912,-2.915660117763892,-9.908106893078255,-16.502819673090034,-23.07749052563356,-29.092633851549003,-35.26408077955333,-41.40631492083915,-48.149159135937154,-55.19438847448349,-62.36260109485035,-71.91205001843076,-79.17622740055947,-87.90139801347222,-97.95652177393353,-106.1440800690084,-113.52581298323892,-122.85987189444606,-130.58812075709935,-138.54162206975536,-146.22059210071592,-156.39141826559182
1,60,0.36,1,3.66,5593.770491803278,204.73199999999997,spend75p,205.04261792958636,210.69416924418255,216.39731993061037,222.1570386705526,227.94613932808727,233.75878785892104,239.6958590401533,245.79170281490846,251.60400344929187,256.5398875659311,83.61749647620856,80.73637423978508,77.9172189898292,75.44912827075729,73.16847859327726,70.49294818486638,67.56589886408534,64.51640156999773,61.845307641820554,58.979082534802984,56.2987366462992,53.618840165006894,50.39899884488776,46.522142200668455,42.86969763401295,39.23023236743693,35.57792740814335,32.22266559269683,27.76276706316699,23.248780214421966,20.438522142007756,17.34349936397562,13.980543164417181,10.004791989756502,6.463067134604969,3.1922026587311185,0.8437468927127485,-2.423278630013229,-3.239952001134946,-5.953385476981624,-8.867018731280847,-11.048366988474886,-14.009010915552635,-17.67772078261394,-20.825763030589464
1,60,0.36,1,4.0,5118.299999999999,204.73199999999997,survival,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996666666666667,0.999,0.999,0.999,0.9986666666666667,0.9986666666666667,0.9986666666666667,0.9986666666666667,0.9983333333333333,0.9973333333333333,0.9973333333333333,0.9973333333333333,0.9973333333333333,0.9973333333333333,0.9973333333333333,0.997,0.9966666666666667,0.9963333333333333,0.9963333333333333,0.9963333333333333,0.9963333333333333,0.996,0.996,0.996,0.996,0.996,0.996,0.9956666666666667,0.9956666666666667,0.9956666666666667,0.9956666666666667,0.9956666666666667,0.9956666666666667,0.9956666666666667,0.9956666666666667,0.9956666666666667,0.9956666666666667
1,60,0.36,1,4.0,5118.299999999999,204.73199999999997,spend25p,204.76533751850073,204.93042351723125,205.39995370343104,206.15675107570286,206.93750381242654,207.84064836155352,208.9493288401448,209.84673705915134,211.0355803057908,211.82924465176805,29.026576761914217,22.288695980062645,15.439797270814509,9.4927841003022,2.3320582079215435,-4.0002154970667085,-10.850968861204962,-18.934473843253787,-27.163082919719628,-35.18972136256201,-42.62459833861621,-50.93919763943447,-59.9449795902669,-68.63022617380048,-77.41517212455929,-86.57419846795351,-97.54320068835627,-107.11289886065319,-116.00546742083812,-127.71516278434993,-137.55442781850832,-147.88080449817159,-159.6879095477601,-173.28172935830509,-186.51083799772047,-200.01321927655658,-214.46153024996894,-229.54781935293977,-247.64541208247454,-266.5704721998261,-282.8610024516227,-299.7693971886603,-319.2735873603857,-339.0122149673863,-358.2962978140898
1,60,0.36,1,4.0,5118.299999999999,204.73199999999997,spend50p,204.9033608277815,205.6369413764554,207.84573092988637,210.89867774984307,213.87006712815702,216.779105803518,219.61587769728743,222.2791814733644,225.33784009381714,228.05622158321194,53.020490245491814,49.351091831364435,45.615982365695785,41.879887265704,37.57580803862195,33.634776695617276,29.241517511698014,24.508391914963187,19.747775087277983,14.225331853112067,9.848425535115608,5.144519919958008,0.0,-5.075455294630569,-11.023986663353417,-17.04583841553734,-23.14851317657286,-30.066659100766515,-36.373095815712944,-42.42538011847755,-49.164840460914874,-56.251381682163114,-63.23025338974702,-71.42492161945394,-79.62390723022631,-88.24823203638317,-96.78909939575826,-106.74280601692476,-116.1833439101745,-124.26193667926825,-131.80891964047032,-140.7388641048394,-148.70826707173828,-156.5834107543854,-165.96757002187553
1,60,0.36,1,4.0,5118.299999999999,204.73199999999997,spend75p,205.04261792958636,210.1586422072554,214.12407025419603,218.3007904021738,223.36615525494625,228.53728583044096,233.5175302328705,238.4326774038625,242.9238757153646,247.2725880800419,74.57752814148735,72.6078880100672,69.81417695612319,67.52291747430877,65.30358443270892,62.65823631300837,60.026774062525995,57.089751944043314,54.09642036242379,50.90848908899455,48.3663852875716,44.79620232154658,41.950816739350145,38.87350989539118,35.18639169616592,31.54116677635721,27.963014637231673,24.012313829488228,20.718333846168335,16.268981413198325,12.485033659649062,8.280604440409993,4.352148496441545,0.6522298214230213,-2.2711988386223703,-5.969798007576939,-11.102537713305027,-14.526930963784029,-19.54756234927636,-23.363273450583826,-26.682491331389173,-31.2294263843129,-34.91412525575524,-39.58157075051975,-43.12648579470989
