spend_multiplier,strategy,spending_rule,initial_money,initial_annual_cost,value_type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
1.0,dump_withdraw,0.0,0.0,0.0,spend25p,478.5777939821095,487.26807602436,495.1782250809339,502.65421897629074,511.31346335916686,519.4780669529288,527.910474150116,535.9213414688556,545.8779754194279,553.9635648883907,561.902217579205,566.6002465348695,569.1186647356543,568.0088802782695,569.0817531674444,564.2454875281942,557.8957273725257,552.2731107551106,542.6064289668584,532.1715930283162,365.9770202656156,356.168029138568,345.86909487714865,334.02457835497586,325.84293382418423,317.4492334800362,306.99016486062027,294.6951634925816,282.5952997912185,268.88866318746716,254.14142638336477,240.35211779160943,227.25246266591307,215.98004254012983,205.68531277845395,196.40616777248383,190.78767186596366,184.7424580062897,178.7014093619122,174.18916171542853,169.94845885349537,165.7660983944761,163.84129406180398,161.02430033471572,155.81565135941122,152.24698869480548,147.5275487083768,142.31045087937804,135.70992551330258,127.31472268269007,118.64763685699859,108.87733426037639,97.63070951448829,87.07623615976912,77.71046016339741
1.0,dump_withdraw,0.0,0.0,0.0,spend50p,481.8813153741583,497.2204043539499,512.9479610906785,530.2825417820557,548.1375562140522,567.238630467343,585.9332338265424,605.7964959439419,624.8862180770618,643.6138142922265,660.0226227628284,675.5316842628189,691.7383099925866,704.4386145548681,713.9885458814676,718.4027651061472,720.5190509698338,718.3666947657271,718.2058993663902,713.7564542964144,513.6501092309682,506.54622853720343,498.56851142631376,492.36976803259506,486.1531069512538,475.83049285460845,467.6939439565715,456.569860974084,445.0225212025067,433.64680983790043,415.7332051385215,399.3084685520648,383.68053885355306,373.23893661442753,360.38900292595696,353.5672507305373,345.3656176159409,339.7729805623572,337.70476921758654,337.13501089861296,335.7579802937188,335.34292432061056,333.7703793432404,330.9868664972612,329.19227804218895,325.88142345240374,322.49044032023795,316.3975376940242,310.7822023648332,301.2290385691305,291.6666025574957,279.6927553400963,267.57079629338625,255.86425154528163,243.2553890904883
1.0,dump_withdraw,0.0,0.0,0.0,spend75p,485.15424267369553,507.35522869898557,532.7416677000015,559.9680886781412,589.3569897327837,619.3257414797456,653.0002282244504,686.6992274926329,720.1796957007015,753.5017069781086,784.2541119675543,812.2787237905384,841.5291874519214,868.7738535637463,889.0200543861499,908.5976854499066,922.3750862182316,931.305027828735,939.894859406166,945.9580228860862,703.0331770461212,701.4327276355111,701.3308492825437,701.6052754961609,697.286021845808,691.1373113960458,687.7532827668549,678.8056449174901,668.7283550436161,652.9537234243562,640.3251631929633,621.5610446369116,607.9122159509676,595.239184186525,587.6543830187624,583.0053414435811,579.9388561691328,579.0570589421093,584.765998304599,585.9899673858722,593.2123408902476,596.8960746858065,602.6653283267233,609.9388694397206,615.8915248465695,616.9183858352901,618.8940808788061,620.8208178475975,621.4559232013256,618.8752375056358,612.1406517302777,604.3204400447819,598.8094740078716,591.1589014891777,584.7868187784796
