upper_limit,lower_limit,is_dynamic_rebalance,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0.03,-0.025,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9994,0.9988,0.9974,0.9954,0.9938,0.9894,0.986,0.9804,0.976,0.9702,0.963,0.9574,0.9516,0.9438,0.935,0.9264,0.916,0.9056,0.8956,0.8878,0.8794,0.8704000000000001,0.8612,0.8542,0.8436,0.832,0.8216,0.8122,0.8028,0.7932,0.7866,0.7776000000000001,0.7684,0.7608,0.7532,0.7438,0.7358,0.7252000000000001
0.03,-0.02,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9998,0.9992,0.9986,0.9962,0.994,0.9908,0.987,0.9814,0.9764,0.9696,0.962,0.9552,0.949,0.9394,0.9299999999999999,0.9176,0.9077999999999999,0.8956,0.8848,0.8758,0.8676,0.8566,0.8434,0.8322,0.8206,0.8078,0.7958000000000001,0.7866,0.7752,0.7676000000000001,0.757,0.746,0.7368,0.7274,0.7196,0.7083999999999999,0.6988,0.6901999999999999,0.6806
0.03,-0.015,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9996,0.999,0.9974,0.9952,0.9926,0.9886,0.983,0.9782,0.9694,0.9626,0.9544,0.9478,0.9359999999999999,0.9238,0.9128000000000001,0.8994,0.8866,0.875,0.8648,0.8518,0.8384,0.8256,0.8122,0.7996,0.788,0.7758,0.7624,0.7488,0.738,0.727,0.7166,0.7063999999999999,0.6972,0.6856,0.6748000000000001,0.6656,0.6566000000000001,0.6466000000000001,0.637
0.03,-0.01,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9996,0.999,0.9964,0.994,0.9898,0.9862,0.9798,0.9714,0.9632000000000001,0.9552,0.9472,0.9338,0.9222,0.9074,0.8918,0.8784,0.8656,0.8532,0.8388,0.825,0.8074,0.7904,0.779,0.765,0.7518,0.7365999999999999,0.722,0.7134,0.7034,0.6908000000000001,0.679,0.6679999999999999,0.6552,0.6442,0.6335999999999999,0.6212,0.6106,0.6018,0.5906
0.03,-0.005,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9994,0.9982,0.9956,0.9926,0.9886,0.9816,0.974,0.9648,0.9574,0.9462,0.9342,0.9208,0.9038,0.8886000000000001,0.87,0.8564,0.8404,0.8251999999999999,0.8069999999999999,0.7896,0.7738,0.761,0.7444,0.7306,0.7154,0.7004,0.6874,0.6742,0.6628000000000001,0.6477999999999999,0.6355999999999999,0.6202,0.6084,0.5978,0.5853999999999999,0.5744,0.5640000000000001,0.5532,0.5442
0.03,-0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.999,0.9974,0.9942,0.9902,0.9856,0.9782,0.9684,0.96,0.9482,0.935,0.9202,0.9008,0.8826,0.8624,0.8488,0.8302,0.8126,0.795,0.7758,0.7578,0.7412000000000001,0.7254,0.7083999999999999,0.692,0.6742,0.6608,0.6452,0.6334,0.6186,0.6038,0.5906,0.5776,0.5662,0.5538000000000001,0.5426,0.5349999999999999,0.5226,0.5092,0.4968
0.04,-0.03,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9996,0.9992,0.9984,0.996,0.9944,0.9926,0.988,0.9838,0.9792,0.975,0.9704,0.9652000000000001,0.9578,0.9516,0.944,0.9382,0.9308,0.9218,0.9112,0.9018,0.8932,0.8872,0.8782,0.8684000000000001,0.8613999999999999,0.8524,0.8424,0.8316,0.8222,0.8158,0.8066,0.7976,0.7892,0.7822,0.7746,0.769,0.7596,0.7496
0.04,-0.025,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9994,0.9988,0.9974,0.9954,0.9938,0.989,0.9852,0.9794,0.9748,0.9692,0.9626,0.9564,0.9502,0.9404,0.9328,0.922,0.912,0.9008,0.8904,0.8824,0.873,0.8634,0.8544,0.8452,0.8334,0.823,0.8096,0.8008,0.7896,0.7804,0.7718,0.7605999999999999,0.753,0.7428,0.7336,0.7226,0.7134,0.7048
0.04,-0.02,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9998,0.9992,0.9986,0.9962,0.9938,0.9904,0.9868,0.9806,0.9758,0.9684,0.9612,0.9548,0.9472,0.9366,0.9264,0.9144,0.9042,0.8908,0.8808,0.871,0.86,0.8476,0.8322,0.821,0.8089999999999999,0.7966,0.7856,0.774,0.7628,0.752,0.7414000000000001,0.7298,0.7182,0.7070000000000001,0.696,0.685,0.6764,0.6668000000000001,0.6568
0.04,-0.015,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9996,0.999,0.9974,0.9952,0.9926,0.9886,0.9826,0.9776,0.9688,0.9614,0.954,0.9458,0.9334,0.9214,0.9094,0.8948,0.8826,0.8704000000000001,0.8572,0.843,0.8284,0.8166,0.8029999999999999,0.7876,0.7758,0.761,0.747,0.7336,0.7232000000000001,0.714,0.6992,0.6864,0.6758,0.6654,0.6546000000000001,0.6426000000000001,0.6322,0.6218,0.6084
0.04,-0.01,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9996,0.999,0.9964,0.9938,0.9896,0.9858,0.9794,0.9708,0.9628,0.9546,0.9452,0.9319999999999999,0.9188000000000001,0.905,0.8872,0.8738,0.8608,0.8456,0.8298,0.8146,0.798,0.7812,0.7676000000000001,0.7545999999999999,0.7374,0.7216,0.7086,0.6986,0.6856,0.673,0.6574,0.6452,0.6302,0.619,0.6068,0.5944,0.5828,0.5704,0.5598000000000001
0.04,-0.005,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9994,0.9982,0.9956,0.9926,0.9886,0.9816,0.9736,0.9644,0.9564,0.9448,0.9328,0.9164,0.9006,0.8834,0.8656,0.8504,0.833,0.819,0.7988,0.7786,0.764,0.7492,0.7332000000000001,0.716,0.6998,0.6872,0.6719999999999999,0.6566000000000001,0.6424000000000001,0.6255999999999999,0.61,0.597,0.5862,0.5736,0.5588,0.5456,0.5342,0.5232,0.5127999999999999
0.04,-0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.999,0.9974,0.994,0.99,0.9854,0.978,0.9682,0.9594,0.9472,0.9332,0.9168000000000001,0.896,0.877,0.8593999999999999,0.8428,0.8236,0.806,0.7864,0.7644,0.7464,0.732,0.7148,0.6950000000000001,0.6759999999999999,0.6594,0.644,0.63,0.6108,0.5942000000000001,0.5796,0.5676,0.5529999999999999,0.5416000000000001,0.526,0.5116,0.49739999999999995,0.486,0.47319999999999995,0.4628
0.05,-0.03,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9996,0.9992,0.9984,0.996,0.9944,0.9922,0.9876,0.9838,0.9784,0.9742,0.9696,0.965,0.9564,0.9492,0.942,0.9348,0.9284,0.9182,0.9072,0.8974,0.888,0.881,0.8708,0.8632,0.8546,0.844,0.834,0.8234,0.8140000000000001,0.8056,0.7948,0.7866,0.7756000000000001,0.7682,0.7624,0.7556,0.745,0.7328
0.05,-0.025,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9994,0.9988,0.9974,0.9954,0.9936,0.989,0.9852,0.9794,0.974,0.9682,0.9626,0.9554,0.9482,0.9376,0.9296,0.9194,0.9086,0.8968,0.8862,0.8764,0.8674,0.8578,0.8472,0.8354,0.8234,0.813,0.7986,0.7904,0.7776000000000001,0.7688,0.7584,0.75,0.7374,0.7272000000000001,0.7150000000000001,0.7044,0.6930000000000001,0.683
0.05,-0.02,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9998,0.9992,0.9986,0.9962,0.9936,0.9902,0.9862,0.9804,0.975,0.968,0.9612,0.9544,0.9446,0.9338,0.9234,0.9112,0.9002,0.886,0.876,0.8648,0.8532,0.839,0.823,0.8126,0.8008,0.7886,0.7732,0.7622,0.7502,0.7382,0.7258,0.7146,0.7028,0.6921999999999999,0.6798,0.6682,0.6566000000000001,0.646,0.6355999999999999
0.05,-0.015,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9996,0.999,0.9974,0.9952,0.9924,0.9882,0.9824,0.9768,0.9682,0.961,0.9536,0.944,0.9308,0.9184,0.9068,0.8898,0.8786,0.865,0.8502000000000001,0.836,0.8220000000000001,0.8082,0.7942,0.7786,0.7636000000000001,0.7492,0.7356,0.7223999999999999,0.7106,0.6992,0.6854,0.6702,0.6584,0.6454,0.6312,0.6206,0.608,0.5946,0.5826
0.05,-0.01,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9996,0.999,0.9964,0.9938,0.9896,0.9854,0.9794,0.9706,0.9618,0.9536,0.9442,0.9286,0.9166,0.9002,0.883,0.8692,0.8533999999999999,0.8404,0.8246,0.8058,0.7894,0.7734,0.7594,0.741,0.7243999999999999,0.7090000000000001,0.6976,0.6852,0.6684,0.6532,0.6382,0.6255999999999999,0.6095999999999999,0.5984,0.5844,0.5706,0.5564,0.5442,0.5352
0.05,-0.005,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9994,0.9982,0.9954,0.9924,0.9886,0.9812,0.973,0.9642,0.9548,0.944,0.9299999999999999,0.9144,0.8962,0.8794,0.8613999999999999,0.8456,0.8286,0.8118,0.792,0.7698,0.7548,0.7376,0.722,0.7032,0.688,0.673,0.657,0.6396,0.6232,0.6053999999999999,0.5898,0.577,0.5624,0.5484,0.5334,0.5178,0.505,0.49360000000000004,0.48240000000000005
0.05,-0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.999,0.9974,0.994,0.99,0.9854,0.9776,0.9676,0.9582,0.946,0.9326,0.9126,0.8924,0.8734,0.8562,0.837,0.8178,0.7996,0.7772,0.7564,0.7394000000000001,0.7214,0.7016,0.681,0.6632,0.644,0.6288,0.6072,0.591,0.5758,0.5606,0.5464,0.5296000000000001,0.5146,0.4978,0.48560000000000003,0.46940000000000004,0.4566,0.44220000000000004,0.4316
