pension_start_age,spend_multiplier,strategy,spending_rule,initial_money,initial_annual_cost,value_type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
65,0.5000,DynamicV1Rebalance,2.8000,8942.6624,250.3945,spend50p,252.3443,260.1265,268.3098,276.8258,285.7399,295.0718,304.7472,314.7011,324.9372,334.2999,341.8091,349.1811,356.9664,361.2274,365.8055,366.2911,361.3514,358.0949,354.9083,349.0220,316.9267,314.4711,310.0793,303.8173,298.9128,62.2719,52.5265,42.5568,32.1778,21.4844,9.2581,0.0000,0.0000,-10.5526,-22.6720,-33.1632,-42.8451,-52.2054,-60.4689,-68.9519,-77.5909,-85.8307,-94.0713,-101.8894,-110.0377,-119.3433,-128.6822,-139.8119,-151.3604,-163.5282,-177.1257,-190.7837,-205.8087,-221.4455,-239.1668
65,0.5000,DynamicV1Rebalance,2.8000,8942.6624,250.3945,spend75p,254.1081,265.4947,278.5743,291.6772,305.9222,322.3535,339.3939,355.0525,372.6618,389.0346,406.5054,422.8766,435.9430,447.2472,457.2462,466.0950,468.8724,472.5454,474.8210,474.6298,435.9152,434.0931,430.2320,428.4260,425.8768,122.3447,112.5750,100.5134,86.7890,72.5005,57.8956,43.3670,28.1421,12.2933,0.0897,0.0000,0.0000,-2.0740,-12.1987,-23.3207,-33.3550,-41.5224,-50.0537,-59.6318,-70.4634,-83.5512,-97.4218,-111.3712,-122.6636,-135.3668,-147.1778,-158.9822,-171.2263,-183.8304,-196.9736
65,0.5000,SpendAwareDPRebalance (R65-aware),2.8000,8942.6624,250.3945,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9995,0.9990,0.9955,0.9955,0.9940,0.9910,0.9840,0.9790,0.9760,0.9725,0.9675,0.9635,0.9610,0.9585,0.9545,0.9470,0.9430,0.9375,0.9325,0.9315,0.9310,0.9295,0.9275,0.9260,0.9255,0.9255,0.9250,0.9240,0.9240,0.9240,0.9230,0.9225,0.9225,0.9225,0.9225,0.9225,0.9225,0.9225,0.9225,0.9225,0.9225,0.9225
65,0.5000,SpendAwareDPRebalance (R65-aware),2.8000,8942.6624,250.3945,spend25p,250.5060,254.6860,258.4409,262.3834,265.8682,270.1113,274.1916,278.8020,281.9625,284.4865,285.9840,287.9415,288.7265,289.4160,291.2538,288.1606,286.9854,284.4321,279.8590,274.6162,247.2639,242.8655,238.7396,232.7224,226.5338,27.8015,19.9051,9.8170,0.0000,-1.8920,-12.4405,-23.0709,-33.9879,-44.5279,-54.4086,-62.8771,-71.0569,-78.7465,-85.3791,-92.4148,-99.6522,-106.5173,-113.7498,-121.9597,-131.0463,-140.9156,-151.2269,-162.9371,-176.0223,-191.2062,-207.6619,-224.9705,-245.1789,-266.7494,-290.1752
65,0.5000,SpendAwareDPRebalance (R65-aware),2.8000,8942.6624,250.3945,spend50p,252.3443,260.1265,268.3098,276.8258,285.7399,295.0718,304.7472,314.7011,324.9372,334.2999,341.8930,349.5650,357.7738,364.2573,369.9123,369.0277,368.3383,365.7069,365.4397,361.8087,331.9388,329.4736,325.5027,320.5406,316.2979,71.7092,62.7191,52.1233,40.5165,28.3886,15.1101,2.3175,-1.3904,-13.4889,-24.9528,-35.5230,-45.4576,-54.2525,-62.5166,-71.3681,-79.3234,-87.3270,-95.1722,-103.5272,-112.0344,-120.8299,-131.0885,-141.9206,-154.0414,-166.6646,-180.3260,-194.3470,-209.4424,-225.4971,-243.7029
65,0.5000,SpendAwareDPRebalance (R65-aware),2.8000,8942.6624,250.3945,spend75p,254.1081,265.4947,278.5743,291.6772,305.9222,322.3535,339.3939,355.0525,372.6618,389.0346,406.6716,423.0781,436.5921,448.6528,460.7618,469.1331,476.2073,483.6588,486.7090,485.5626,447.6676,449.3839,448.3745,443.6478,443.9622,131.5953,121.5886,110.6148,95.1450,79.6513,64.2424,47.0918,31.9649,17.8356,3.8537,0.0000,-5.0811,-15.5358,-25.7242,-34.5609,-44.2730,-53.5950,-62.8259,-72.2620,-82.9622,-94.6240,-107.4259,-118.7018,-130.2643,-140.5790,-152.5957,-165.5519,-177.9096,-191.7634,-205.6312
65,0.5000,No dynamic rebalance,3.0000,8346.4849,250.3945,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9985,0.9965,0.9930,0.9875,0.9750,0.9660,0.9555,0.9420,0.9275,0.9105,0.8955,0.8755,0.8640,0.8485,0.8325,0.8265,0.8225,0.8190,0.8170,0.8145,0.8135,0.8120,0.8120,0.8110,0.8100,0.8095,0.8090,0.8090,0.8090,0.8090,0.8085,0.8075,0.8075,0.8075,0.8075,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065
65,0.5000,No dynamic rebalance,3.0000,8346.4849,250.3945,spend25p,250.5060,254.6860,258.4409,262.3834,265.8682,270.1113,274.1916,278.8020,281.9625,284.4865,285.5969,286.9878,287.3154,286.3909,284.3705,280.5379,274.7535,267.2418,257.5587,245.2847,214.8322,201.7059,193.0854,180.9051,169.5333,0.0000,0.0000,0.0000,0.0000,-0.2409,-10.0939,-21.1285,-32.2102,-42.6797,-52.3535,-60.9420,-69.4301,-77.4195,-84.4489,-91.2092,-98.0771,-104.6840,-111.9291,-119.8473,-128.4542,-137.2324,-148.8427,-160.6021,-173.0238,-187.4650,-203.0988,-220.5786,-239.5391,-260.7194,-282.4142
65,0.5000,No dynamic rebalance,3.0000,8346.4849,250.3945,spend50p,252.3443,260.1265,268.3098,276.8258,285.7399,295.0718,304.7472,314.7011,324.9372,334.2999,341.6830,348.9588,356.2229,359.5540,360.7988,359.4213,357.4881,351.7514,345.9544,339.2354,307.0483,297.1178,290.8728,283.5909,277.0248,50.5396,41.7360,33.0212,22.2644,10.8447,0.0000,0.0000,0.0000,-6.3301,-18.4157,-29.4594,-39.5967,-48.6456,-57.7360,-66.0325,-74.7035,-82.9477,-91.7739,-99.8649,-107.9476,-117.5174,-126.8787,-137.4536,-148.1179,-159.8820,-173.2374,-186.1955,-200.5470,-215.9991,-232.4861
65,0.5000,No dynamic rebalance,3.0000,8346.4849,250.3945,spend75p,254.1081,265.4947,278.5743,291.6772,305.9222,322.3535,339.3939,355.0525,372.6618,389.0346,406.3689,422.7867,435.2786,446.7594,452.9703,457.1095,461.8565,462.9659,460.6262,458.4420,416.8046,409.1008,409.8011,406.0901,401.0005,111.6649,100.3274,87.6694,74.9196,61.3011,48.5690,34.1817,19.9500,6.7389,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.3920,-12.7036,-23.1942,-36.3532,-48.4733,-67.0801,-82.5924,-98.8609,-116.0004,-132.2440,-146.2300,-159.2019,-170.4329,-182.4778
