household_size,pension_start_age,spend_multiplier,use_dynamic_spending,spending_rule,initial_money,initial_annual_cost,value_type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
1,60,0.36,1,3.33,5239.999999999999,174.492,spend50p,174.6479749784045,175.18801389507524,176.4334530084617,178.29161273734866,180.56606807759698,183.05875720795677,185.41787495193842,187.78064717110442,189.96131763192227,191.75890105094086,193.7166186333655,195.3883581276025,196.81590726485544,198.3979270556211,199.63868424074377,201.48132469065672,202.9439625493393,204.16318621715226,205.5377133790291,207.18055951515376,7.497033165856289,4.458576577525007,2.955106370782424,1.7973294157136124,0.8039898713565989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7776073175146951,-4.879971691882464,-4.9522569192005506,-6.593366022352905,-8.277792511468975,-11.039523374158891,-12.667331665656326,-16.621862705549304,-16.970180544210233,-19.72336479770751,-21.255909126835522,-23.059044657813864,-27.795512575741313,-34.68532474959707,-39.26584484094863,-42.285297912953205,-45.298182507559794,-49.483338474841624,-54.49900880738953,-59.15892793060397
1,60,0.36,1,3.33,5239.999999999999,174.492,spend75p,174.79325531484602,178.3356927393058,180.72815524969891,184.81331411626607,188.33542988930887,192.1023039975849,196.2592177182386,200.26304351777372,203.17074790545954,206.31470278096515,208.84875924373432,211.23409706807263,213.00326767644827,215.1451147261692,216.61354479185377,218.6243085701136,220.60730135381948,222.17795225017989,224.72023005049786,226.47470469563112,42.536373250267474,41.30210327710646,39.857920854005656,39.95057153451755,40.60027504147338,42.34877809077331,42.4576928021463,43.804091404361365,44.19009951675068,46.092036959641845,46.913430127226135,47.80347042508811,48.34460138473307,49.33478408191396,51.291765225308666,52.23849458625342,53.21522186775821,54.63828858595821,54.791804768937254,55.00885784741879,55.589320905267556,56.327411936829705,57.58684882565948,58.50079498775817,58.334007143593695,57.67222760909901,59.20519433872006,58.781873928324615,58.653778390975944,57.06301192632203,58.127308572008545,60.23780160123377,60.05097493838083,58.626975261697,57.390438999170314
1,60,0.36,1,3.66,4767.540983606557,174.492,survival,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.999,0.9975,0.996,0.995,0.9865,0.9795,0.974,0.964,0.955,0.947,0.9465,0.9465,0.9465,0.9465,0.9465,0.9465,0.9465,0.9465,0.9465,0.9465,0.9465,0.9465,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946
1,60,0.36,1,3.66,4767.540983606557,174.492,spend25p,174.50681435161528,174.47872669575554,174.57713244288414,174.87306951671624,175.31555794771293,175.84244299053563,176.4357469359941,177.0678695817935,177.58595804724874,178.0832221360397,178.67451618119736,179.17987527600118,179.80125429936894,180.26861539006262,180.5892287049129,180.83017340533775,181.09359355827007,181.5287882873517,181.83525832996514,182.27280950588442,-34.18881422093081,-40.29657474951556,-44.923718333588006,-49.66482823240887,-53.59778672231582,-57.124872640919236,-61.47414191482124,-64.40567148230102,-67.31249571150965,-73.36441548474238,-79.34041947447818,-85.74655584469184,-92.62431808011753,-99.49678251218208,-105.90665350973937,-111.40943950107058,-117.04339648721752,-124.3624419122766,-130.89022462898058,-140.65372221735814,-149.23893514768125,-157.22837627503566,-167.441935128581,-178.96516255300503,-185.8200920142477,-191.51663249711535,-201.86833007843364,-211.82524328349524,-220.54354849918528,-234.38257243377663,-248.1880176843058,-263.6661649227842,-274.4051302531781,-288.30115225107136,-302.627678870523
1,60,0.36,1,3.66,4767.540983606557,174.492,spend50p,174.6479749784045,174.96370696472513,175.58045898897183,176.68258892705074,177.82239665079453,179.2100811247408,180.5804852698128,182.19117722813328,183.84620084538756,185.38583555330706,186.95980162878146,188.46940183678134,189.4622401508002,190.89104888392603,192.34073448689313,193.1094324883788,194.3148875141353,195.56534462130418,196.6421713627587,198.18609061061812,0.0,0.0,0.0,0.0,-0.09739894312015895,-0.9546431446171422,-2.4868788857640958,-4.26686645347313,-5.979876614722647,-6.9509798839950525,-8.119460899232886,-8.560705972156839,-11.584643940645106,-13.023010351096381,-13.001782250731148,-15.928836816031351,-18.20347495441541,-20.65330120993795,-22.07615162605981,-24.125678818087138,-27.542747419967636,-31.788234102545573,-33.54303523699518,-36.115910125043,-39.60658599233844,-42.270439510161594,-45.6622841610794,-49.52192860620954,-56.49954886303279,-61.10443061804335,-64.8443831538132,-65.10433979797904,-72.83608568077625,-75.73299694885296,-81.05369840968952
1,60,0.36,1,3.66,4767.540983606557,174.492,spend75p,174.79325531484602,175.5509826868768,177.6872344873202,180.14395711622007,183.17794216754663,186.17124784479319,189.10705547126372,192.92038639125943,195.9006592599851,198.71982722535904,201.4418434685682,203.43696470288904,205.56668443750982,207.41535368139535,209.0723613794434,210.88033228756385,212.73820957133807,214.51964425945255,216.32215455959488,218.0224006003212,34.450571122930164,32.93678607050002,31.700713694452674,31.67953894122381,31.219491259769313,31.407631193213405,32.19951810841183,32.81282111747294,33.43128815612401,33.9929313521933,35.951909396960474,36.51330263671204,36.05686351196462,36.67128488044349,37.086427057608134,38.80334092501198,39.11604951141712,40.64369096076717,40.06230036708433,40.43373131618061,40.16990206248222,40.133072228577355,40.59375360726333,39.83191987772726,40.00039670463799,40.557116963537,41.63984918567973,41.2928982837785,41.25408658572622,39.69031308261396,39.691567388724394,38.726998626050715,38.867011477034055,38.670081096708486,35.94493360072273
1,60,0.36,1,4.0,4362.299999999999,174.492,survival,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9985,0.996,0.9935,0.9855,0.9775,0.9685,0.9595,0.948,0.938,0.924,0.924,0.924,0.9235,0.923,0.9225,0.9225,0.922,0.922,0.922,0.922,0.922,0.922,0.9215,0.9215,0.921,0.921,0.921,0.921,0.921,0.921,0.921,0.921,0.921,0.921,0.921,0.921,0.921,0.921,0.921,0.921,0.921,0.921,0.921,0.921,0.921
1,60,0.36,1,4.0,4362.299999999999,174.492,spend25p,174.50681435161528,174.43993454157783,174.47423788821925,174.58348333058274,174.78471929759792,175.0676109962255,175.4868521102307,175.9546039785002,176.18960702273318,176.57789395955444,176.8270057737382,177.20005759074442,177.62401934932439,177.69150767489955,177.9079214027794,178.10731934521573,178.1665917725196,178.2179412358468,178.4386654394133,178.25565917990446,-36.84453749165976,-42.9492442239403,-47.88502455758106,-51.8701682462957,-58.66436633076024,-63.290899027007555,-66.20842640999675,-71.55445614090176,-76.62149330532156,-81.29719809718134,-86.19145195199553,-93.92200566560575,-101.52461446252026,-107.94277119621354,-114.65891984796197,-121.87303115441111,-128.44551581094623,-134.02932801122782,-139.31533838058527,-147.94073353439194,-157.364694750956,-164.43077186715172,-177.40181302026127,-186.812358601086,-199.30936776719034,-209.1118927939078,-215.79624504931476,-226.81114814774642,-235.76885259805965,-253.11356224708365,-264.15055701831045,-278.60458473503985,-293.9529731991902,-306.2804106191157,-318.8253185716047
1,60,0.36,1,4.0,4362.299999999999,174.492,spend50p,174.6479749784045,174.89973457546802,175.3595871632439,176.01871932065794,176.91322163896064,177.840748175434,178.90938709795762,180.02142886612222,181.16040217948182,182.3359166215813,183.2965077271217,184.4904102762782,185.59147996867665,186.51014519568338,187.3522813752669,188.16042485216371,189.05619213974006,189.79835003320184,190.72847319092904,191.69544742419228,0.0,0.0,0.0,-1.8890870350161677,-4.404971759879953,-6.252383678407009,-8.227780650210832,-10.201245391695352,-10.416849288311596,-12.796269531421961,-14.545710057436722,-15.82982021520285,-19.45103301509545,-22.36259763353008,-23.2092298421361,-26.863201966805185,-30.30178541925705,-32.74932309619736,-35.557062006039345,-36.41555876514133,-40.16989512412416,-43.77076502890178,-46.85589124696911,-48.9002277585256,-51.09916416658238,-56.95371371689672,-63.17152595205961,-67.44416299036465,-71.86823936538457,-78.18679303807724,-82.07583102688369,-84.39563322892988,-91.0611691999305,-94.16055004931701,-97.00129558179529
1,60,0.36,1,4.0,4362.299999999999,174.492,spend75p,174.79325531484602,175.3675928968242,176.45855166239602,178.08690371716966,179.8374985143014,182.018952650131,184.21354673289204,186.50139847093203,189.02830925447307,191.4814226831593,193.67724259996564,195.79387631520177,197.88012650570104,199.7050536036242,201.7422863104068,203.20101340984274,204.63662315770006,206.249099889797,208.30489394229016,210.34563812458435,28.054736299498526,26.193362866751293,25.0089096167953,25.070989217629652,23.750357560854468,23.32657698610941,23.49210707588015,23.240434597867427,23.08981494149145,23.4444457035968,23.533790566475624,23.05996353675604,24.289397628386475,24.825349142593645,24.5657723186255,25.160880223047656,24.34938018505674,25.24557298278537,23.812525004736287,24.523530194041193,23.75942888632202,22.942962903259815,21.541033797546795,20.147397320356973,19.875697904301937,19.864902405961026,19.67226266336011,20.41036872624962,19.634776176103784,18.542057274087654,16.253571798553537,14.925366677268762,12.5461909241952,9.940758475432407,7.042641258143048
